Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Incomplete Rides,Incomplete Rides Reason,Ride Distance (KM),Driver Ratings,Customer Rating,Payment Method,Price_BND,Pickup ,Drop ,Driver ID,Platform Fee BND,Driver Earnings BND,Month,Year,Day of Week,On Time Arrival,Driver Shift Hours,Offer ID,Offer Sent Timestamp,Offer Result,Response Timestamp,Driver Session ID,Session Start,Session End,Request Timestamp,Driver Assigned Timestamp,Driver Arrival Timestamp,Pickup Timestamp,Dropoff Timestamp,Cancellation Timestamp,Pickup Lat,Pickup Lon,Dropoff Lat,Dropoff Lon,Fare Base,Distance Fee,Time Fee,Total Fare Authoritative,Fare ID,Invoice ID,Currency,Vehicle ID,Vehicle Active Flag,Marketplace Region,Estimated ETA at Assignment,Surge Region,Driver Acceptance Latency,Customer Signup Date,Data Quality Flag
2025-11-01,22:34:44,"""CNR2832932""",Completed,"""CID2093358""",SUV,Gadong,Lambak,4.0,33.3,,,,5.84,3.8,4.5,Dart Wallet,11.46,Brunei-Muara,Belait,Shahrul Nizam,1.6,6.99,September,2024,Thursday,1.0,9.3,OFF-200061,9/19/2024 22:33,accepted,9/19/2024 22:33,SESS-93507,9/19/2024 17:34,9/20/2024 0:34,9/19/2024 22:34,2025-11-01 19:49:00,2025-11-01 19:51:00,2025-11-01 19:58:00,2025-11-01 20:10:00,,4.97195,114.87802,4.52003,114.28066,3.5,18.22,2.66,35.47,FQ-5020,INV-287413,BND,VEH-252,Yes,Temburong,12,High Demand Zone,9,9/7/2023,Pass
2025-11-28,7:00:48,"""CNR4534216""",Completed,"""CID4657162""",Sedan,Jangsak,Serusop,8.8,26.9,,1.0,Customer Demand,21.51,3.6,4.6,Online Banking,3.63,Brunei-Muara,Brunei-Muara,Farhana Yusof,0.69,2.63,September,2024,Monday,1.0,5.2,OFF-200131,9/30/2024 7:00,accepted,9/30/2024 7:00,SESS-31967,9/30/2024 5:00,9/30/2024 8:00,9/30/2024 7:00,2025-11-28 07:52:00,2025-11-28 07:55:00,2025-11-28 07:57:00,2025-11-28 08:07:00,,4.95842,114.96845,4.97889,114.8587,3.5,1.35,2.15,8.75,FQ-5227,INV-291739,BND,VEH-674,Yes,Temburong,8,High Demand Zone,12,2/4/2023,Pass
2025-11-07,18:49:30,"""CNR6338955""",Completed,"""CID6611339""",Premium,Kiulap,Lumut,4.4,20.5,,,,16.78,4.2,4.6,Cash,27.02,Brunei-Muara,Brunei-Muara,Noraini Kassim,5.08,19.36,July,2024,Sunday,1.0,8.4,OFF-200088,7/28/2024 18:48,accepted,7/28/2024 18:48,SESS-88755,7/28/2024 16:49,7/28/2024 21:49,7/28/2024 18:49,2025-11-07 05:07:00,2025-11-07 05:12:00,2025-11-07 05:17:00,2025-11-07 05:45:00,,4.90686,114.91577,4.93584,114.94313,3.5,16.12,1.64,36.89,FQ-5557,INV-822221,BND,VEH-967,Yes,Brunei-Muara,8,High Demand Zone,12,8/3/2023,Pass
2025-11-24,18:22:20,"""CNR7385162""",Completed,"""CID4223292""",Sedan,Lambak,Sengkurong,12.9,29.0,,,,1.41,3.8,4.5,Dart Wallet,8.94,Belait,Brunei-Muara,,1.82,7.22,July,2024,Sunday,,5.2,OFF-200041,7/14/2024 18:21,accepted,7/14/2024 18:21,SESS-16338,7/14/2024 14:22,7/14/2024 21:22,7/14/2024 18:22,2025-11-24 12:06:00,2025-11-24 12:08:00,2025-11-24 12:16:00,2025-11-24 12:57:00,,4.57838,114.37354,4.96925,114.91966,3.5,3.92,2.32,10.74,FQ-6215,INV-299624,BND,VEH-510,Yes,Belait,4,Normal,4,9/17/2023,Pass
2025-11-04,18:49:30,"""CNR6338955""",Cancelled,"""CID6611339""",Compact,Kuala Belait,Rimba,4.4,20.5,,,,1.35,3.6,4.5,Cash,4.61,Brunei-Muara,Brunei-Muara,Noraini Kassim,0.77,3.4,July,2024,Sunday,1.0,8.4,OFF-200088,7/28/2024 18:48,accepted,7/28/2024 18:48,SESS-88755,7/28/2024 16:49,7/28/2024 21:49,7/28/2024 18:49,2025-11-04 03:31:00,2025-11-04 03:32:00,2025-11-04 03:34:00,2025-11-04 04:18:00,,4.90686,114.91577,4.93584,114.94313,3.5,16.12,1.64,36.89,FQ-5557,INV-822221,BND,VEH-967,Yes,Belait,8,High Demand Zone,12,8/3/2023,Pass
2025-11-30,14:20:44,"""CNR8878477""",Completed,"""CID5259729""",Compact,Muara,Rimba,4.3,10.7,1.0,,,28.79,4.4,4.2,Card,9.29,Belait,Belait,Shahrul Nizam,0.94,6.93,July,2024,Saturday,0.0,8.3,OFF-200145,7/20/2024 14:20,accepted,7/20/2024 14:20,SESS-93507,7/20/2024 12:20,7/20/2024 16:20,7/20/2024 14:20,2025-11-30 04:42:00,2025-11-30 04:47:00,2025-11-30 04:49:00,2025-11-30 04:56:00,7/20/2024 14:29,4.66899,114.2119,4.56758,114.15712,3.5,3.92,0.86,9.28,FQ-7781,INV-502556,BND,VEH-252,Yes,Tutong,12,Normal,7,12/7/2023,Pass
2025-11-01,6:55:24,"""CNR8363670""",Cancelled by Driver,"""CID6661007""",Compact,Gadong,Gadong,3.1,39.1,1.0,,,22.83,3.7,3.7,Card,5.86,Tutong,Belait,Ridhwan Bakar,0.98,3.57,June,2024,Sunday,0.0,5.5,OFF-200039,6/23/2024 6:55,rejected,6/23/2024 6:55,SESS-20959,6/23/2024 2:55,6/23/2024 9:55,6/23/2024 6:55,2025-11-01 00:59:00,2025-11-01 01:01:00,2025-11-01 01:06:00,2025-11-01 01:42:00,6/23/2024 7:04,4.83034,114.71564,4.67236,114.24922,3.5,3.92,3.13,12.55,FQ-6190,INV-501755,BND,VEH-504,Yes,Tutong,4,Normal,8,1/29/2023,Pass
2025-11-18,14:49:19,"""CNR1758100""",Completed,"""CID7007318""",SUV,Rimba,Lumut,10.3,23.4,,,,8.36,4.1,3.9,Card,28.74,Brunei-Muara,Brunei-Muara,Noraini Kassim,5.93,23.5,October,2024,Friday,0.0,6.9,OFF-200071,10/4/2024 14:48,accepted,10/4/2024 14:48,SESS-88755,10/4/2024 10:49,10/4/2024 16:49,10/4/2024 14:49,2025-11-18 12:22:00,2025-11-18 12:26:00,2025-11-18 12:36:00,2025-11-18 12:43:00,,4.85156,114.9388,4.97422,114.92309,3.5,3.7,1.87,13.6,FQ-6719,INV-204938,BND,VEH-967,Yes,Brunei-Muara,4,High Demand Zone,12,1/17/2024,Pass
2025-11-04,23:33:25,"""CNR6408706""",Completed,"""CID1966936""",Compact,Lumut,Gadong,13.9,28.7,,,,29.51,4.8,4.0,Online Banking,16.03,Belait,Tutong,Haji Ramli,2.15,10.2,January,2024,Sunday,1.0,4.3,OFF-200038,1/7/2024 23:32,accepted,1/7/2024 23:32,SESS-68895,1/7/2024 20:33,1/8/2024 0:33,1/7/2024 23:33,2025-11-04 14:58:00,2025-11-04 15:03:00,2025-11-04 15:07:00,2025-11-04 15:48:00,,4.52471,114.10833,4.71093,114.747,3.5,10.45,2.3,22.31,FQ-9577,INV-981907,BND,VEH-355,Yes,Brunei-Muara,6,High Demand Zone,3,4/15/2023,Pass
2025-11-30,16:02:47,"""CNR7028693""",Completed,"""CID5551104""",Premium,Gadong,Serusop,12.2,22.2,,,,5.12,4.4,4.6,Card,27.17,Brunei-Muara,Brunei-Muara,Ridhwan Bakar,6.53,21.28,September,2024,Monday,1.0,7.0,OFF-200103,9/9/2024 16:01,accepted,9/9/2024 16:01,SESS-20959,9/9/2024 13:02,9/9/2024 17:02,9/9/2024 16:02,2025-11-30 04:06:00,2025-11-30 04:07:00,2025-11-30 04:11:00,2025-11-30 04:39:00,,4.8998,114.92244,4.96698,114.9224,3.5,5.6,1.78,13.82,FQ-7728,INV-412885,BND,VEH-504,Yes,Temburong,8,High Demand Zone,10,7/23/2023,Pass
2025-11-10,21:58:45,"""CNR9312414""",Completed,"""CID1962689""",SUV,Gadong,Berakas,2.4,16.2,,,,27.77,4.7,4.2,Dart Wallet,6.02,Brunei-Muara,Brunei-Muara,Sufian bin Haji Ali,0.67,4.32,January,2024,Saturday,1.0,4.5,OFF-200013,1/13/2024 21:58,accepted,1/13/2024 21:58,SESS-22883,1/13/2024 16:58,1/13/2024 23:58,1/13/2024 21:58,2025-11-10 23:41:00,2025-11-10 23:43:00,2025-11-10 23:52:00,2025-11-11 00:25:00,,4.96477,114.89641,4.93448,114.90409,3.5,20.52,1.3,36.65,FQ-7660,INV-846445,BND,VEH-473,Yes,Temburong,6,High Demand Zone,13,9/4/2023,Pass
2025-11-24,9:11:33,"""CNR2416214""",Completed,"""CID1397558""",Sedan,Bangar,Sengkurong,11.7,23.1,,,,17.67,4.9,4.3,Dart Wallet,6.38,Brunei-Muara,Brunei-Muara,Siti Aminah,1.55,4.0,March,2024,Friday,0.0,5.8,OFF-200031,3/29/2024 9:10,accepted,3/29/2024 9:10,SESS-19622,3/29/2024 4:11,3/29/2024 10:11,3/29/2024 9:11,2025-11-24 16:52:00,2025-11-24 16:55:00,2025-11-24 17:01:00,2025-11-24 17:14:00,,4.92683,114.93766,4.88988,114.87956,3.5,8.46,1.85,20.72,FQ-6711,INV-209265,BND,VEH-614,Yes,Tutong,5,High Demand Zone,14,7/14/2023,Pass
2025-11-03,14:11:18,"""CNR7599370""",Cancelled by Driver,"""CID2185983""",Premium,Bangar,Mata-Mata,11.3,32.9,,,,27.34,4.1,3.8,Dart Wallet,28.32,Brunei-Muara,Brunei-Muara,Ibrahim Daud,4.62,20.63,May,2024,Friday,1.0,11.2,OFF-200178,5/17/2024 14:10,rejected,5/17/2024 14:10,SESS-97398,5/17/2024 10:11,5/17/2024 16:11,5/17/2024 14:11,2025-11-03 05:37:00,2025-11-03 05:41:00,2025-11-03 05:51:00,2025-11-03 06:23:00,5/17/2024 14:13,4.8752,114.94021,4.90569,114.86229,3.5,3.92,2.63,10.05,FQ-5244,INV-752074,BND,VEH-819,Yes,Tutong,10,Normal,6,2/12/2023,Pass
2025-11-02,15:06:49,"""CNR5715194""",Cancelled by Driver,"""CID6537872""",SUV,Tutong Town,Gadong,10.2,41.2,,,,4.18,3.7,4.8,Dart Wallet,34.26,Tutong,Belait,Farhana Yusof,4.92,20.83,September,2024,Wednesday,0.0,7.9,OFF-200124,9/25/2024 15:06,accepted,9/25/2024 15:06,SESS-31967,9/25/2024 10:06,9/25/2024 18:06,9/25/2024 15:06,2025-11-02 00:23:00,2025-11-02 00:26:00,2025-11-02 00:32:00,2025-11-02 01:10:00,,4.68763,114.72517,4.50899,114.39684,3.5,5.21,3.3,15.01,FQ-6423,INV-764834,BND,VEH-674,Yes,Temburong,11,High Demand Zone,11,11/9/2023,Pass
2025-11-14,21:24:21,"""CNR4588860""",Completed,"""CID6823367""",SUV,Rimba,Serusop,13.4,17.2,,,,15.79,3.7,3.6,Online Banking,20.29,Belait,Brunei-Muara,Zulhelmi Ishak,4.9,13.55,November,2024,Monday,0.0,7.3,OFF-200165,11/4/2024 21:23,accepted,11/4/2024 21:23,SESS-38008,11/4/2024 18:24,11/5/2024 0:24,11/4/2024 21:24,2025-11-14 08:49:00,2025-11-14 08:54:00,2025-11-14 09:02:00,2025-11-14 09:10:00,,4.52914,114.21041,4.8514,114.97435,3.5,5.56,1.38,14.05,FQ-9700,INV-394972,BND,VEH-353,Yes,Belait,12,High Demand Zone,6,9/9/2023,Pass
2025-11-08,18:33:20,"""CNR4666491""",Completed,"""CID2057868""",Sedan,Lambak,Serusop,4.1,33.6,,,,22.08,4.0,4.8,Card,9.38,Belait,Brunei-Muara,Fadhil Junaidi,1.98,7.24,January,2024,Wednesday,1.0,7.4,OFF-200096,1/10/2024 18:33,accepted,1/10/2024 18:33,SESS-29233,1/10/2024 15:33,1/10/2024 19:33,1/10/2024 18:33,2025-11-08 18:23:00,2025-11-08 18:26:00,2025-11-08 18:33:00,2025-11-08 19:04:00,,4.63604,114.29406,4.90912,114.9514,3.5,15.11,2.69,26.3,FQ-8044,INV-642008,BND,VEH-642,Yes,Temburong,14,Normal,10,6/4/2023,Pass
2025-11-11,20:58:36,"""CNR2834318""",Completed,"""CID5225614""",Compact,Gadong,Gadong,5.0,33.7,,,,18.22,4.7,4.3,Card,17.51,Tutong,Brunei-Muara,Azizul Hasni,1.76,13.19,September,2024,Tuesday,1.0,8.3,OFF-200022,9/24/2024 20:57,rejected,9/24/2024 20:57,SESS-32577,9/24/2024 18:58,9/24/2024 21:58,9/24/2024 20:58,2025-11-11 00:50:00,2025-11-11 00:51:00,2025-11-11 00:56:00,2025-11-11 01:14:00,9/24/2024 21:06,4.6951,114.61724,4.93418,114.88213,3.5,3.92,2.7,12.65,FQ-9106,INV-154394,BND,VEH-480,Yes,Brunei-Muara,13,High Demand Zone,14,9/1/2023,Pass
2025-11-19,22:31:08,"""CNR9701090""",Completed,"""CID5501061""",Compact,Gadong,Bandar Seri Begawan,3.8,12.1,,,,6.84,4.9,4.5,Card,24.94,Brunei-Muara,Brunei-Muara,Shahrul Nizam,5.61,17.81,April,2024,Wednesday,0.0,8.5,OFF-200062,4/24/2024 22:30,accepted,4/24/2024 22:30,SESS-93507,4/24/2024 20:31,4/25/2024 1:31,4/24/2024 22:31,2025-11-19 02:00:00,2025-11-19 02:04:00,2025-11-19 02:07:00,2025-11-19 02:28:00,4/24/2024 22:35,4.96124,114.90419,4.95828,114.92584,3.5,3.92,0.97,13.39,FQ-8734,INV-511415,BND,VEH-252,Yes,Brunei-Muara,7,Normal,14,4/7/2023,Pass
2025-11-19,16:17:08,"""CNR3966448""",Cancelled by Driver,"""CID4889324""",Premium,Bangar,Mentiri,7.3,26.5,,,,8.48,4.7,4.9,Cash,18.36,Belait,Belait,Faisal Hakimi,1.98,12.14,February,2024,Friday,1.0,9.2,OFF-200142,2/23/2024 16:16,rejected,2/23/2024 16:16,SESS-85181,2/23/2024 11:17,2/23/2024 18:17,2/23/2024 16:17,2025-11-19 23:23:00,2025-11-19 23:27:00,2025-11-19 23:29:00,2025-11-20 00:13:00,,4.63084,114.22862,4.53255,114.18426,3.5,17.03,2.12,24.65,FQ-6771,INV-391024,BND,VEH-126,Yes,Brunei-Muara,9,Normal,11,11/30/2023,Pass
2025-11-19,7:49:03,"""CNR9435112""",Completed,"""CID8876690""",Compact,Jerudong,Muara,3.9,27.2,,,,20.2,4.3,3.9,Cash,13.19,Brunei-Muara,Brunei-Muara,Aiman Hakim,2.05,9.75,July,2024,Friday,0.0,4.5,OFF-200152,7/5/2024 7:48,accepted,7/5/2024 7:48,SESS-93521,7/5/2024 2:49,7/5/2024 10:49,7/5/2024 7:49,2025-11-19 16:08:00,2025-11-19 16:12:00,2025-11-19 16:17:00,2025-11-19 16:36:00,,4.86425,114.94359,4.88987,114.95656,3.5,16.52,2.18,34.3,FQ-8851,INV-457956,BND,VEH-146,Yes,Brunei-Muara,4,High Demand Zone,3,7/21/2023,Pass
2025-11-25,18:03:59,"""CNR6443443""",Completed,"""CID1686959""",Sedan,Tutong Town,Gadong,7.6,16.6,,,,9.05,4.4,4.1,Online Banking,27.4,Brunei-Muara,Brunei-Muara,Hamid Rashid,4.58,19.26,December,2024,Tuesday,1.0,4.3,OFF-200144,12/10/2024 18:03,accepted,12/10/2024 18:03,SESS-39154,12/10/2024 15:03,12/10/2024 21:03,12/10/2024 18:03,2025-11-25 18:46:00,2025-11-25 18:47:00,2025-11-25 18:51:00,2025-11-25 19:15:00,12/10/2024 18:08,4.88354,114.93049,4.97936,114.95369,3.5,3.92,1.33,17.12,FQ-6220,INV-852305,BND,VEH-750,Yes,Belait,11,High Demand Zone,10,2/3/2023,Pass
2025-11-20,20:55:21,"""CNR7116878""",Completed,"""CID8235642""",Sedan,Jangsak,Serusop,8.3,34.3,,,,19.67,4.9,4.7,Cash,11.54,Brunei-Muara,Brunei-Muara,Aiman Hakim,1.4,6.97,January,2024,Sunday,0.0,11.5,OFF-200193,1/14/2024 20:54,accepted,1/14/2024 20:54,SESS-93521,1/14/2024 15:55,1/14/2024 21:55,1/14/2024 20:55,2025-11-20 08:08:00,2025-11-20 08:12:00,2025-11-20 08:18:00,2025-11-20 09:00:00,,4.8613,114.97933,4.9221,114.87937,3.5,7.26,2.74,13.5,FQ-5308,INV-972168,BND,VEH-146,Yes,Temburong,7,Normal,5,4/2/2023,Pass
2025-11-23,8:02:31,"""CNR9210055""",Completed,"""CID2341391""",SUV,Kuala Belait,Gadong,9.5,34.1,1.0,,,15.52,3.7,4.0,Dart Wallet,19.99,Brunei-Muara,Brunei-Muara,Fadhil Junaidi,2.78,12.34,March,2024,Friday,0.0,7.6,OFF-200052,3/8/2024 8:02,accepted,3/8/2024 8:02,SESS-29233,3/8/2024 4:02,3/8/2024 9:02,3/8/2024 8:02,2025-11-23 15:59:00,2025-11-23 16:04:00,2025-11-23 16:09:00,2025-11-23 16:22:00,3/8/2024 8:04,4.89535,114.86483,4.86959,114.89999,3.5,3.92,2.73,10.15,FQ-6058,INV-126854,BND,VEH-642,Yes,Temburong,13,Normal,8,8/20/2023,Pass
2025-11-08,16:02:47,"""CNR7028693""",Completed,"""CID5551104""",Compact,Muara,Sengkurong,12.2,22.2,,,,18.97,4.6,3.7,Cash,5.79,Brunei-Muara,Brunei-Muara,Ridhwan Bakar,1.07,4.91,September,2024,Monday,1.0,7.0,OFF-200103,9/9/2024 16:01,accepted,9/9/2024 16:01,SESS-20959,9/9/2024 13:02,9/9/2024 17:02,9/9/2024 16:02,2025-11-08 11:29:00,2025-11-08 11:32:00,2025-11-08 11:40:00,2025-11-08 11:57:00,,4.8998,114.92244,4.96698,114.9224,3.5,5.6,1.78,13.82,FQ-7728,INV-412885,BND,VEH-504,Yes,Belait,8,High Demand Zone,10,7/23/2023,Pass
2025-11-04,16:02:47,"""CNR7028693""",Completed,"""CID5551104""",Premium,Sengkurong,Gadong,12.2,22.2,,,,18.45,3.6,4.1,Dart Wallet,4.95,Brunei-Muara,Brunei-Muara,Ridhwan Bakar,0.69,3.24,September,2024,Monday,1.0,7.0,OFF-200103,9/9/2024 16:01,accepted,9/9/2024 16:01,SESS-20959,9/9/2024 13:02,9/9/2024 17:02,9/9/2024 16:02,2025-11-04 17:02:00,2025-11-04 17:04:00,2025-11-04 17:07:00,2025-11-04 17:38:00,,4.8998,114.92244,4.96698,114.9224,3.5,5.6,1.78,13.82,FQ-7728,INV-412885,BND,VEH-504,Yes,Tutong,8,High Demand Zone,10,7/23/2023,Pass
2025-11-05,14:11:18,"""CNR7599370""",Completed,"""CID2185983""",SUV,Gadong,Bandar Seri Begawan,11.3,32.9,,,,3.6,4.6,4.9,Card,5.2,Brunei-Muara,Brunei-Muara,Ibrahim Daud,1.23,3.16,May,2024,Friday,1.0,11.2,OFF-200178,5/17/2024 14:10,rejected,5/17/2024 14:10,SESS-97398,5/17/2024 10:11,5/17/2024 16:11,5/17/2024 14:11,2025-11-05 17:07:00,2025-11-05 17:11:00,2025-11-05 17:15:00,2025-11-05 17:53:00,5/17/2024 14:13,4.8752,114.94021,4.90569,114.86229,3.5,3.92,2.63,10.05,FQ-5244,INV-752074,BND,VEH-819,Yes,Brunei-Muara,10,Normal,6,2/12/2023,Pass
2025-11-01,23:33:25,"""CNR6408706""",Completed,"""CID1966936""",Compact,Tutong Town,Kuala Belait,13.9,28.7,,,,29.38,4.1,4.5,Cash,31.6,Belait,Tutong,Haji Ramli,4.2,22.27,January,2024,Sunday,1.0,4.3,OFF-200038,1/7/2024 23:32,accepted,1/7/2024 23:32,SESS-68895,1/7/2024 20:33,1/8/2024 0:33,1/7/2024 23:33,2025-11-01 15:36:00,2025-11-01 15:39:00,2025-11-01 15:47:00,2025-11-01 16:19:00,,4.52471,114.10833,4.71093,114.747,3.5,10.45,2.3,22.31,FQ-9577,INV-981907,BND,VEH-355,Yes,Belait,6,High Demand Zone,3,4/15/2023,Pass
2025-11-01,14:11:18,"""CNR7599370""",Cancelled,"""CID2185983""",SUV,Sengkurong,Lumut,11.3,32.9,,,,11.14,4.3,5.0,Online Banking,11.3,Brunei-Muara,Brunei-Muara,Ibrahim Daud,1.27,9.5,May,2024,Friday,1.0,11.2,OFF-200178,5/17/2024 14:10,accepted,5/17/2024 14:10,SESS-97398,5/17/2024 10:11,5/17/2024 16:11,5/17/2024 14:11,2025-11-01 03:30:00,2025-11-01 03:32:00,2025-11-01 03:39:00,2025-11-01 03:49:00,5/17/2024 14:13,4.8752,114.94021,4.90569,114.86229,3.5,3.92,2.63,10.05,FQ-5244,INV-752074,BND,VEH-819,Yes,Brunei-Muara,10,Normal,6,2/12/2023,Pass
2025-11-06,11:58:09,"""CNR8141819""",Cancelled,"""CID5476229""",Sedan,Rimba,Jangsak,5.3,11.5,,,,28.02,3.9,4.8,Dart Wallet,32.92,Brunei-Muara,Belait,Syafiqah Yusof,8.0,26.2,July,2024,Tuesday,0.0,8.4,OFF-200197,7/16/2024 11:57,rejected,7/16/2024 11:57,SESS-20137,7/16/2024 9:58,7/16/2024 12:58,7/16/2024 11:58,2025-11-06 10:40:00,2025-11-06 10:44:00,2025-11-06 10:48:00,2025-11-06 10:59:00,,4.87897,114.87332,4.54191,114.17947,3.5,17.37,0.92,37.68,FQ-9475,INV-646401,BND,VEH-214,Yes,Belait,12,High Demand Zone,3,6/10/2023,Pass
2025-11-03,7:20:29,"""CNR4672986""",Cancelled,"""CID8960852""",Premium,Tutong Beach,Tutong Town,13.7,10.3,,,,17.77,5.0,3.6,Dart Wallet,24.2,Belait,Brunei-Muara,Ibrahim Daud,3.73,18.39,July,2024,Wednesday,1.0,7.1,OFF-200133,7/31/2024 7:19,accepted,7/31/2024 7:19,SESS-97398,7/31/2024 4:20,7/31/2024 10:20,7/31/2024 7:20,2025-11-03 19:43:00,2025-11-03 19:48:00,2025-11-03 19:56:00,2025-11-03 20:29:00,7/31/2024 7:29,4.58686,114.31698,4.88236,114.96428,3.5,3.92,0.82,8.24,FQ-7037,INV-974938,BND,VEH-819,Yes,Temburong,7,Normal,14,3/7/2023,Pass
2025-11-04,3:53:28,"""CNR5222189""",Completed,"""CID1300727""",Premium,Serusop,Muara,8.1,33.7,,,,22.06,4.9,4.3,Online Banking,4.72,Belait,Brunei-Muara,Ibrahim Daud,1.01,3.87,August,2024,Monday,0.0,10.8,OFF-200066,8/19/2024 3:52,accepted,8/19/2024 3:52,SESS-97398,8/18/2024 22:53,8/19/2024 4:53,8/19/2024 3:53,2025-11-04 16:07:00,2025-11-04 16:10:00,2025-11-04 16:19:00,2025-11-04 16:56:00,,4.55687,114.10796,4.90694,114.94762,3.5,4.61,2.7,12.81,FQ-9266,INV-235946,BND,VEH-819,Yes,Belait,13,Normal,11,11/14/2023,Pass
2025-11-05,22:11:25,"""CNR1993047""",Completed,"""CID2155317""",Premium,Lambak,Sengkurong,14.8,42.7,,,,9.02,3.7,4.6,Card,24.12,Brunei-Muara,Brunei-Muara,Syafiqah Yusof,5.37,16.18,June,2024,Sunday,1.0,10.0,OFF-200134,6/30/2024 22:11,rejected,6/30/2024 22:11,SESS-20137,6/30/2024 17:11,7/1/2024 1:11,6/30/2024 22:11,2025-11-05 02:10:00,2025-11-05 02:13:00,2025-11-05 02:21:00,2025-11-05 03:06:00,,4.91504,114.94118,4.96987,114.87202,3.5,3.22,3.42,15.18,FQ-5376,INV-178320,BND,VEH-214,Yes,Tutong,9,High Demand Zone,8,3/25/2023,Pass
2025-11-23,14:11:18,"""CNR7599370""",Completed,"""CID2185983""",Compact,Tutong Beach,Serusop,11.3,32.9,,,,7.54,4.8,4.3,Card,10.47,Brunei-Muara,Brunei-Muara,Ibrahim Daud,2.29,8.05,May,2024,Friday,1.0,11.2,OFF-200178,5/17/2024 14:10,rejected,5/17/2024 14:10,SESS-97398,5/17/2024 10:11,5/17/2024 16:11,5/17/2024 14:11,2025-11-23 19:16:00,2025-11-23 19:21:00,2025-11-23 19:31:00,2025-11-23 19:48:00,5/17/2024 14:13,4.8752,114.94021,4.90569,114.86229,3.5,3.92,2.63,10.05,FQ-5244,INV-752074,BND,VEH-819,Yes,Brunei-Muara,10,Normal,6,2/12/2023,Pass
2025-11-26,13:47:33,"""CNR7496424""",Cancelled,"""CID5064084""",Sedan,Mata-Mata,Bangar,2.4,32.1,,,,1.53,3.8,5.0,Dart Wallet,30.72,Brunei-Muara,Belait,Nabilah Hassan,6.83,24.93,April,2024,Monday,1.0,9.9,OFF-200199,4/29/2024 13:46,accepted,4/29/2024 13:46,SESS-68128,4/29/2024 9:47,4/29/2024 16:47,4/29/2024 13:47,2025-11-26 05:31:00,2025-11-26 05:36:00,2025-11-26 05:46:00,2025-11-26 05:55:00,4/29/2024 13:51,4.89037,114.89512,4.69342,114.1578,3.5,3.92,2.57,13.48,FQ-6861,INV-690894,BND,VEH-713,Yes,Tutong,7,High Demand Zone,6,4/16/2023,Pass
2025-11-06,18:22:20,"""CNR7385162""",Completed,"""CID4223292""",Sedan,Muara,Gadong,12.9,29.0,,,,28.58,3.7,3.9,Dart Wallet,22.56,Belait,Brunei-Muara,,5.04,15.93,July,2024,Sunday,,5.2,OFF-200041,7/14/2024 18:21,accepted,7/14/2024 18:21,SESS-16338,7/14/2024 14:22,7/14/2024 21:22,7/14/2024 18:22,2025-11-06 11:12:00,2025-11-06 11:13:00,2025-11-06 11:19:00,2025-11-06 11:36:00,,4.57838,114.37354,4.96925,114.91966,3.5,3.92,2.32,10.74,FQ-6215,INV-299624,BND,VEH-510,Yes,Belait,4,Normal,4,9/17/2023,Pass
2025-11-23,20:22:11,"""CNR7665294""",Completed,"""CID5596375""",Sedan,Berakas,Lambak,3.1,22.3,,,,18.17,4.7,3.6,Card,20.62,Brunei-Muara,Belait,Fadhil Junaidi,5.02,15.49,November,2024,Friday,1.0,7.6,OFF-200191,11/29/2024 20:21,rejected,11/29/2024 20:21,SESS-29233,11/29/2024 15:22,11/29/2024 22:22,11/29/2024 20:22,2025-11-23 23:32:00,2025-11-23 23:33:00,2025-11-23 23:41:00,2025-11-24 00:18:00,11/29/2024 20:24,4.86634,114.86194,4.61182,114.16108,3.5,3.92,1.78,10.2,FQ-8230,INV-513393,BND,VEH-642,Yes,Brunei-Muara,13,Normal,6,9/21/2023,Pass
2025-11-02,15:02:29,"""CNR6886384""",Cancelled by Driver,"""CID6455263""",Sedan,Jerudong,Lumut,13.0,10.2,,,,22.73,3.7,4.8,Dart Wallet,4.46,Belait,Brunei-Muara,Zulhelmi Ishak,0.95,3.66,November,2024,Tuesday,0.0,5.5,OFF-200014,11/19/2024 15:02,rejected,11/19/2024 15:02,SESS-38008,11/19/2024 10:02,11/19/2024 17:02,11/19/2024 15:02,2025-11-02 00:03:00,2025-11-02 00:04:00,2025-11-02 00:13:00,2025-11-02 00:37:00,,4.57292,114.14499,4.85556,114.96281,3.5,7.24,0.82,19.45,FQ-8698,INV-370782,BND,VEH-353,Yes,Belait,4,High Demand Zone,6,1/8/2023,Pass
2025-11-12,16:23:55,"""CNR2775531""",Completed,"""CID3611959""",Compact,Jerudong,Kuala Belait,3.4,34.7,,,,3.23,3.7,4.0,Online Banking,23.12,Brunei-Muara,Brunei-Muara,Siti Aminah,3.49,19.41,September,2024,Tuesday,0.0,5.7,OFF-200110,9/24/2024 16:23,accepted,9/24/2024 16:23,SESS-19622,9/24/2024 12:23,9/24/2024 17:23,9/24/2024 16:23,2025-11-12 21:38:00,2025-11-12 21:43:00,2025-11-12 21:45:00,2025-11-12 22:29:00,,4.97314,114.93464,4.96064,114.90285,3.5,16.15,2.78,20.93,FQ-9653,INV-443473,BND,VEH-614,Yes,Tutong,8,Normal,10,4/26/2023,Pass
